Trip ID,Duration,Start Date,Start Station,Start Terminal,End Date,End Station,End Terminal,Bike #,Subscription Type,Mean_Temperature_F
96157,820,11/14/2013 13:58,MLK Library,11,11/14/2013 14:12,MLK Library,11,121,Subscriber,56
96240,334,11/14/2013 15:55,Yerba Buena Center of the Arts (3rd @ Howard),68,11/14/2013 16:01,San Francisco Caltrain (Townsend at 4th),70,397,Subscriber,56
96342,475,11/14/2013 16:41,Market at 10th,67,11/14/2013 16:48,San Francisco Caltrain (Townsend at 4th),70,575,Subscriber,56
96469,220,11/14/2013 17:34,Santa Clara at Almaden,4,11/14/2013 17:37,San Jose Diridon Caltrain Station,2,642,Subscriber,56
96609,547,11/14/2013 18:39,Spear at Folsom,49,11/14/2013 18:48,San Francisco Caltrain 2 (330 Townsend),69,448,Subscriber,56
96713,281,11/14/2013 20:03,Redwood City Medical Center,26,11/14/2013 20:08,Redwood City Caltrain Station,22,98,Subscriber,56
96748,344,11/14/2013 20:42,Mountain View Caltrain Station,28,11/14/2013 20:48,Evelyn Park and Ride,30,75,Subscriber,56
96794,759,11/14/2013 21:59,Powell at Post (Union Square),71,11/14/2013 22:12,San Francisco Caltrain (Townsend at 4th),70,531,Subscriber,56
96873,178,11/15/2013 7:16,Mountain View City Hall,27,11/15/2013 7:19,Mountain View Caltrain Station,28,698,Subscriber,53
96992,538,11/15/2013 8:10,Market at 4th,76,11/15/2013 8:19,South Van Ness at Market,66,510,Subscriber,53
97060,345,11/15/2013 8:46,San Francisco Caltrain (Townsend at 4th),70,11/15/2013 8:52,Yerba Buena Center of the Arts (3rd @ Howard),68,259,Subscriber,53
97151,301,11/15/2013 9:22,San Francisco Caltrain (Townsend at 4th),70,11/15/2013 9:27,5th at Howard,57,561,Subscriber,53
97238,605,11/15/2013 10:01,San Jose Diridon Caltrain Station,2,11/15/2013 10:11,MLK Library,11,205,Subscriber,53
97310,494,11/15/2013 11:01,San Francisco Caltrain (Townsend at 4th),70,11/15/2013 11:09,Embarcadero at Bryant,54,259,Subscriber,53
97585,139,11/15/2013 14:16,Market at 10th,67,11/15/2013 14:18,South Van Ness at Market,66,426,Subscriber,53
97741,328,11/15/2013 16:17,5th at Howard,57,11/15/2013 16:22,San Francisco Caltrain (Townsend at 4th),70,278,Subscriber,53
97805,602,11/15/2013 16:44,Embarcadero at Folsom,51,11/15/2013 16:54,San Francisco Caltrain (Townsend at 4th),70,547,Subscriber,53
97848,456,11/15/2013 17:05,Yerba Buena Center of the Arts (3rd @ Howard),68,11/15/2013 17:12,San Francisco Caltrain 2 (330 Townsend),69,382,Subscriber,53
98053,341,11/15/2013 18:51,Mountain View Caltrain Station,28,11/15/2013 18:57,Evelyn Park and Ride,30,103,Subscriber,53
98340,261,11/16/2013 10:46,Cowper at University,37,11/16/2013 10:50,University and Emerson,35,301,Subscriber,52
98534,312,11/16/2013 14:30,MLK Library,11,11/16/2013 14:36,Adobe on Almaden,5,82,Subscriber,52
99033,434,11/17/2013 12:13,Mountain View City Hall,27,11/17/2013 12:21,Mountain View Caltrain Station,28,717,Subscriber,51
99562,522,11/18/2013 7:45,Market at 4th,76,11/18/2013 7:54,South Van Ness at Market,66,477,Subscriber,51
99715,362,11/18/2013 8:46,San Francisco Caltrain (Townsend at 4th),70,11/18/2013 8:52,Yerba Buena Center of the Arts (3rd @ Howard),68,489,Subscriber,51
99769,784,11/18/2013 8:59,San Francisco Caltrain (Townsend at 4th),70,11/18/2013 9:12,Harry Bridges Plaza (Ferry Building),50,556,Subscriber,51
99787,1036,11/18/2013 9:04,San Jose Diridon Caltrain Station,2,11/18/2013 9:21,SJSU 4th at San Carlos,12,133,Subscriber,51
99821,1383,11/18/2013 9:17,San Jose Diridon Caltrain Station,2,11/18/2013 9:40,San Jose City Hall,10,642,Subscriber,51
100123,1195,11/18/2013 13:38,San Jose City Hall,10,11/18/2013 13:58,San Jose Diridon Caltrain Station,2,642,Subscriber,51
100128,472,11/18/2013 13:46,Yerba Buena Center of the Arts (3rd @ Howard),68,11/18/2013 13:53,San Francisco Caltrain (Townsend at 4th),70,489,Subscriber,51
100136,456,11/18/2013 14:02,San Jose Diridon Caltrain Station,2,11/18/2013 14:10,Adobe on Almaden,5,137,Subscriber,51
100253,812,11/18/2013 16:27,South Van Ness at Market,66,11/18/2013 16:41,Mechanics Plaza (Market at Battery),75,608,Subscriber,51
100285,370,11/18/2013 16:47,Mountain View Caltrain Station,28,11/18/2013 16:53,Mountain View City Hall,27,110,Subscriber,51
100359,735,11/18/2013 17:11,Mechanics Plaza (Market at Battery),75,11/18/2013 17:23,South Van Ness at Market,66,371,Subscriber,51
100459,512,11/18/2013 18:00,Yerba Buena Center of the Arts (3rd @ Howard),68,11/18/2013 18:09,San Francisco Caltrain (Townsend at 4th),70,560,Subscriber,51
100586,460,11/18/2013 19:15,San Jose City Hall,10,11/18/2013 19:23,San Jose Diridon Caltrain Station,2,196,Subscriber,51
100662,858,11/18/2013 20:37,Harry Bridges Plaza (Ferry Building),50,11/18/2013 20:51,San Francisco Caltrain (Townsend at 4th),70,611,Subscriber,51
101223,682,11/19/2013 10:05,San Francisco Caltrain (Townsend at 4th),70,11/19/2013 10:16,Market at 10th,67,420,Subscriber,56
101447,660,11/19/2013 16:03,San Jose Diridon Caltrain Station,2,11/19/2013 16:14,MLK Library,11,193,Subscriber,56
101509,491,11/19/2013 16:50,Market at 10th,67,11/19/2013 16:59,San Francisco Caltrain (Townsend at 4th),70,420,Subscriber,56
101733,638,11/19/2013 20:08,MLK Library,11,11/19/2013 20:18,San Jose Diridon Caltrain Station,2,660,Subscriber,56
101823,493,11/20/2013 7:51,Market at 4th,76,11/20/2013 7:59,South Van Ness at Market,66,489,Subscriber,57
101889,355,11/20/2013 8:50,San Francisco Caltrain (Townsend at 4th),70,11/20/2013 8:56,Yerba Buena Center of the Arts (3rd @ Howard),68,324,Subscriber,57
101917,792,11/20/2013 9:03,San Francisco Caltrain (Townsend at 4th),70,11/20/2013 9:16,Harry Bridges Plaza (Ferry Building),50,416,Subscriber,57
102364,419,11/20/2013 18:00,Yerba Buena Center of the Arts (3rd @ Howard),68,11/20/2013 18:07,San Francisco Caltrain (Townsend at 4th),70,458,Subscriber,57
102732,542,11/21/2013 7:48,Market at 4th,76,11/21/2013 7:57,South Van Ness at Market,66,369,Subscriber,54
103066,631,11/21/2013 10:09,San Francisco Caltrain (Townsend at 4th),70,11/21/2013 10:19,Steuart at Market,74,378,Subscriber,54
103132,700,11/21/2013 10:59,Steuart at Market,74,11/21/2013 11:10,Market at 10th,67,378,Subscriber,54
103533,527,11/21/2013 16:39,Market at 10th,67,11/21/2013 16:48,San Francisco Caltrain (Townsend at 4th),70,386,Subscriber,54
103697,277,11/21/2013 17:47,5th at Howard,57,11/21/2013 17:52,San Francisco Caltrain (Townsend at 4th),70,519,Subscriber,54
103711,447,11/21/2013 17:54,Yerba Buena Center of the Arts (3rd @ Howard),68,11/21/2013 18:02,San Francisco Caltrain (Townsend at 4th),70,539,Subscriber,54
103721,394,11/21/2013 17:58,Mountain View Caltrain Station,28,11/21/2013 18:04,Mountain View City Hall,27,243,Subscriber,54
104188,540,11/22/2013 8:11,Market at 4th,76,11/22/2013 8:20,South Van Ness at Market,66,450,Subscriber,52
104197,261,11/22/2013 8:18,Mountain View City Hall,27,11/22/2013 8:23,Mountain View Caltrain Station,28,243,Subscriber,52
104203,762,11/22/2013 8:20,San Francisco Caltrain 2 (330 Townsend),69,11/22/2013 8:32,Market at 10th,67,273,Subscriber,52
104259,324,11/22/2013 8:44,San Francisco Caltrain (Townsend at 4th),70,11/22/2013 8:49,Yerba Buena Center of the Arts (3rd @ Howard),68,438,Subscriber,52
104941,563,11/22/2013 16:45,Market at 10th,67,11/22/2013 16:55,San Francisco Caltrain (Townsend at 4th),70,614,Subscriber,52
104960,430,11/22/2013 16:56,Yerba Buena Center of the Arts (3rd @ Howard),68,11/22/2013 17:03,San Francisco Caltrain (Townsend at 4th),70,425,Subscriber,52
105010,485,11/22/2013 17:15,San Jose City Hall,10,11/22/2013 17:23,MLK Library,11,40,Subscriber,52
105547,350,11/23/2013 10:58,Mountain View Caltrain Station,28,11/23/2013 11:04,Mountain View City Hall,27,52,Subscriber,51
105551,342,11/23/2013 11:01,Spear at Folsom,49,11/23/2013 11:07,Harry Bridges Plaza (Ferry Building),50,284,Subscriber,51
105858,762,11/23/2013 15:37,San Francisco Caltrain (Townsend at 4th),70,11/23/2013 15:50,Market at 4th,76,600,Subscriber,51
106644,552,11/25/2013 7:47,Market at 4th,76,11/25/2013 7:56,South Van Ness at Market,66,500,Subscriber,49
106790,355,11/25/2013 8:48,San Francisco Caltrain 2 (330 Townsend),69,11/25/2013 8:54,Yerba Buena Center of the Arts (3rd @ Howard),68,501,Subscriber,49
106828,1138,11/25/2013 9:00,San Francisco Caltrain (Townsend at 4th),70,11/25/2013 9:19,Beale at Market,56,562,Subscriber,49
106936,390,11/25/2013 9:47,5th at Howard,57,11/25/2013 9:53,Market at 4th,76,399,Subscriber,49
106983,466,11/25/2013 10:21,Townsend at 7th,65,11/25/2013 10:28,Market at 10th,67,487,Subscriber,49
107157,688,11/25/2013 12:51,Market at 4th,76,11/25/2013 13:02,San Francisco Caltrain (Townsend at 4th),70,416,Subscriber,49
107172,1042,11/25/2013 13:06,San Jose City Hall,10,11/25/2013 13:23,Adobe on Almaden,5,20,Subscriber,49
107274,293,11/25/2013 15:03,Yerba Buena Center of the Arts (3rd @ Howard),68,11/25/2013 15:07,San Francisco Caltrain (Townsend at 4th),70,501,Subscriber,49
107465,480,11/25/2013 16:51,Market at 10th,67,11/25/2013 16:59,San Francisco Caltrain (Townsend at 4th),70,395,Subscriber,49
107583,834,11/25/2013 17:30,Beale at Market,56,11/25/2013 17:44,San Francisco Caltrain (Townsend at 4th),70,519,Subscriber,49
107769,357,11/25/2013 18:55,Mountain View Caltrain Station,28,11/25/2013 19:01,Mountain View City Hall,27,27,Subscriber,49
108092,1062,11/26/2013 8:02,San Jose Diridon Caltrain Station,2,11/26/2013 8:20,San Pedro Square,6,239,Subscriber,51
108125,1082,11/26/2013 8:20,San Francisco Caltrain (Townsend at 4th),70,11/26/2013 8:38,Beale at Market,56,439,Subscriber,51
108405,581,11/26/2013 10:10,San Francisco Caltrain 2 (330 Townsend),69,11/26/2013 10:20,Market at 10th,67,283,Subscriber,51
108519,309,11/26/2013 11:51,Redwood City Caltrain Station,22,11/26/2013 11:57,Redwood City Medical Center,26,128,Subscriber,51
108620,773,11/26/2013 13:25,San Jose City Hall,10,11/26/2013 13:38,Adobe on Almaden,5,142,Subscriber,51
108836,491,11/26/2013 16:45,Market at 10th,67,11/26/2013 16:53,San Francisco Caltrain 2 (330 Townsend),69,584,Subscriber,51
108869,539,11/26/2013 16:59,Embarcadero at Bryant,54,11/26/2013 17:08,San Francisco Caltrain 2 (330 Townsend),69,390,Subscriber,51
108888,305,11/26/2013 17:06,Yerba Buena Center of the Arts (3rd @ Howard),68,11/26/2013 17:11,San Francisco Caltrain 2 (330 Townsend),69,500,Subscriber,51
108941,242,11/26/2013 17:35,Santa Clara at Almaden,4,11/26/2013 17:39,San Jose Diridon Caltrain Station,2,61,Subscriber,51
108988,777,11/26/2013 17:51,Beale at Market,56,11/26/2013 18:04,2nd at Townsend,61,445,Subscriber,51
108996,358,11/26/2013 17:55,Mountain View Caltrain Station,28,11/26/2013 18:01,Mountain View City Hall,27,177,Subscriber,51
109054,380,11/26/2013 18:19,Redwood City Medical Center,26,11/26/2013 18:25,Redwood City Caltrain Station,22,188,Subscriber,51
109377,461,11/27/2013 8:15,Market at 4th,76,11/27/2013 8:22,South Van Ness at Market,66,491,Subscriber,52
109464,369,11/27/2013 8:57,San Francisco Caltrain (Townsend at 4th),70,11/27/2013 9:04,Yerba Buena Center of the Arts (3rd @ Howard),68,547,Subscriber,52
109686,505,11/27/2013 12:38,Beale at Market,56,11/27/2013 12:46,2nd at Townsend,61,282,Subscriber,52
109836,284,11/27/2013 14:55,Yerba Buena Center of the Arts (3rd @ Howard),68,11/27/2013 15:00,San Francisco Caltrain (Townsend at 4th),70,547,Subscriber,52
109954,227,11/27/2013 16:40,Evelyn Park and Ride,30,11/27/2013 16:44,Mountain View Caltrain Station,28,136,Subscriber,52
110110,730,11/27/2013 18:35,Powell Street BART,39,11/27/2013 18:47,San Francisco City Hall,58,400,Customer,52
110208,270,11/28/2013 1:09,Mountain View Caltrain Station,28,11/28/2013 1:14,Evelyn Park and Ride,30,191,Subscriber,54
110231,786,11/28/2013 8:49,Mountain View City Hall,27,11/28/2013 9:02,Mountain View Caltrain Station,28,44,Subscriber,54
110414,82583,11/28/2013 15:06,Rengstorff Avenue / California Street,33,11/29/2013 14:03,Mountain View City Hall,27,223,Customer,54
110519,1536,11/28/2013 21:29,Embarcadero at Folsom,51,11/28/2013 21:55,Embarcadero at Folsom,51,374,Subscriber,54
110767,1410,11/29/2013 13:11,Market at 4th,76,11/29/2013 13:34,San Francisco Caltrain (Townsend at 4th),70,284,Subscriber,52
110777,2699,11/29/2013 13:35,Mountain View City Hall,27,11/29/2013 14:20,Mountain View Caltrain Station,28,715,Customer,52
110857,76498,11/29/2013 15:00,Mountain View Caltrain Station,28,11/30/2013 12:15,Mountain View Caltrain Station,28,160,Customer,52
110858,73905,11/29/2013 15:01,Mountain View Caltrain Station,28,11/30/2013 11:33,Mountain View Caltrain Station,28,308,Customer,52
110860,76322,11/29/2013 15:05,Mountain View Caltrain Station,28,11/30/2013 12:17,Mountain View Caltrain Station,28,44,Customer,52
111029,544,11/29/2013 19:00,Embarcadero at Folsom,51,11/29/2013 19:09,Embarcadero at Folsom,51,597,Subscriber,52
111314,657,11/30/2013 13:32,Embarcadero at Folsom,51,11/30/2013 13:43,Powell at Post (Union Square),71,383,Subscriber,51
111488,583,11/30/2013 19:59,Powell at Post (Union Square),71,11/30/2013 20:09,Embarcadero at Folsom,51,625,Subscriber,51
111514,231,12/1/2013 2:59,Embarcadero at Folsom,51,12/1/2013 3:03,Embarcadero at Folsom,51,635,Subscriber,51
112028,182,12/2/2013 7:14,Mountain View City Hall,27,12/2/2013 7:17,Mountain View Caltrain Station,28,55,Subscriber,50
112118,530,12/2/2013 8:07,Market at 4th,76,12/2/2013 8:16,South Van Ness at Market,66,471,Subscriber,50
112235,318,12/2/2013 8:52,San Francisco Caltrain 2 (330 Townsend),69,12/2/2013 8:57,5th at Howard,57,443,Subscriber,50
112338,519,12/2/2013 9:27,San Jose Diridon Caltrain Station,2,12/2/2013 9:35,MLK Library,11,130,Subscriber,50
112398,661,12/2/2013 10:10,San Francisco Caltrain 2 (330 Townsend),69,12/2/2013 10:21,Market at 10th,67,509,Subscriber,50
112461,354,12/2/2013 11:15,Mountain View Caltrain Station,28,12/2/2013 11:21,Mountain View City Hall,27,78,Subscriber,50
112645,249,12/2/2013 15:38,Mountain View Caltrain Station,28,12/2/2013 15:43,Mountain View City Hall,27,102,Subscriber,50
112761,439,12/2/2013 16:51,Market at 10th,67,12/2/2013 16:58,San Francisco Caltrain (Townsend at 4th),70,454,Subscriber,50
112797,3724,12/2/2013 17:01,Mountain View Caltrain Station,28,12/2/2013 18:03,Mountain View Caltrain Station,28,648,Customer,50
112872,287,12/2/2013 17:27,Beale at Market,56,12/2/2013 17:31,Embarcadero at Folsom,51,331,Subscriber,50
112937,411,12/2/2013 18:01,Market at Sansome,77,12/2/2013 18:08,Embarcadero at Folsom,51,312,Subscriber,50
112942,280,12/2/2013 18:04,Yerba Buena Center of the Arts (3rd @ Howard),68,12/2/2013 18:09,San Francisco Caltrain (Townsend at 4th),70,622,Subscriber,50
112996,563,12/2/2013 18:38,Embarcadero at Folsom,51,12/2/2013 18:47,San Francisco Caltrain (Townsend at 4th),70,331,Subscriber,50
113217,170,12/3/2013 7:19,Mountain View City Hall,27,12/3/2013 7:22,Mountain View Caltrain Station,28,243,Subscriber,50
113414,318,12/3/2013 8:43,San Francisco Caltrain 2 (330 Townsend),69,12/3/2013 8:48,Yerba Buena Center of the Arts (3rd @ Howard),68,314,Subscriber,50
113545,369,12/3/2013 9:30,San Francisco Caltrain (Townsend at 4th),70,12/3/2013 9:36,5th at Howard,57,392,Subscriber,50
113617,682,12/3/2013 10:08,San Francisco Caltrain 2 (330 Townsend),69,12/3/2013 10:20,Market at 10th,67,527,Subscriber,50
113945,223,12/3/2013 16:36,Mountain View Caltrain Station,28,12/3/2013 16:40,Mountain View City Hall,27,129,Subscriber,50
113962,493,12/3/2013 16:40,Market at 10th,67,12/3/2013 16:48,San Francisco Caltrain (Townsend at 4th),70,527,Subscriber,50
114135,239,12/3/2013 17:53,Beale at Market,56,12/3/2013 17:57,Embarcadero at Folsom,51,421,Subscriber,50
114152,318,12/3/2013 18:01,5th at Howard,57,12/3/2013 18:06,San Francisco Caltrain (Townsend at 4th),70,337,Subscriber,50
114159,313,12/3/2013 18:04,Yerba Buena Center of the Arts (3rd @ Howard),68,12/3/2013 18:09,San Francisco Caltrain (Townsend at 4th),70,352,Subscriber,50
114222,786,12/3/2013 18:36,Embarcadero at Folsom,51,12/3/2013 18:49,San Francisco Caltrain (Townsend at 4th),70,421,Subscriber,50
114252,394,12/3/2013 18:54,Mountain View Caltrain Station,28,12/3/2013 19:00,Mountain View City Hall,27,698,Subscriber,50
114586,488,12/4/2013 8:05,Market at 4th,76,12/4/2013 8:13,South Van Ness at Market,66,315,Subscriber,41
114688,383,12/4/2013 8:45,San Francisco Caltrain (Townsend at 4th),70,12/4/2013 8:52,Yerba Buena Center of the Arts (3rd @ Howard),68,523,Subscriber,41
114738,415,12/4/2013 9:03,San Francisco Caltrain (Townsend at 4th),70,12/4/2013 9:10,5th at Howard,57,287,Subscriber,41
115446,272,12/4/2013 18:03,Yerba Buena Center of the Arts (3rd @ Howard),68,12/4/2013 18:07,San Francisco Caltrain (Townsend at 4th),70,523,Subscriber,41
115496,283,12/4/2013 18:26,5th at Howard,57,12/4/2013 18:31,San Francisco Caltrain (Townsend at 4th),70,406,Subscriber,41
115537,418,12/4/2013 18:47,5th at Howard,57,12/4/2013 18:54,San Francisco Caltrain (Townsend at 4th),70,574,Subscriber,41
115771,260,12/4/2013 22:33,Clay at Battery,41,12/4/2013 22:37,Clay at Battery,41,327,Subscriber,41
115782,311,12/5/2013 0:11,Clay at Battery,41,12/5/2013 0:17,Embarcadero at Folsom,51,327,Subscriber,38
115783,462,12/5/2013 0:25,Embarcadero at Folsom,51,12/5/2013 0:33,Embarcadero at Folsom,51,434,Subscriber,38
115910,516,12/5/2013 7:54,Market at 4th,76,12/5/2013 8:02,South Van Ness at Market,66,538,Subscriber,38
116048,307,12/5/2013 8:45,San Francisco Caltrain (Townsend at 4th),70,12/5/2013 8:50,Yerba Buena Center of the Arts (3rd @ Howard),68,399,Subscriber,38
116050,343,12/5/2013 8:46,San Francisco Caltrain (Townsend at 4th),70,12/5/2013 8:52,5th at Howard,57,459,Subscriber,38
116055,1041,12/5/2013 8:47,San Francisco Caltrain (Townsend at 4th),70,12/5/2013 9:04,Mechanics Plaza (Market at Battery),75,291,Subscriber,38
116367,682,12/5/2013 12:12,Mountain View City Hall,27,12/5/2013 12:23,Mountain View Caltrain Station,28,16,Subscriber,38
116730,268,12/5/2013 17:25,Beale at Market,56,12/5/2013 17:30,Embarcadero at Folsom,51,376,Subscriber,38
116867,327,12/5/2013 18:20,5th at Howard,57,12/5/2013 18:25,San Francisco Caltrain (Townsend at 4th),70,402,Subscriber,38
116896,687,12/5/2013 18:38,Embarcadero at Folsom,51,12/5/2013 18:49,San Francisco Caltrain (Townsend at 4th),70,547,Subscriber,38
117189,554,12/6/2013 8:13,Market at 4th,76,12/6/2013 8:22,South Van Ness at Market,66,371,Subscriber,44
117281,338,12/6/2013 8:49,San Francisco Caltrain (Townsend at 4th),70,12/6/2013 8:55,Yerba Buena Center of the Arts (3rd @ Howard),68,369,Subscriber,44
118473,308,12/7/2013 19:54,Commercial at Montgomery,45,12/7/2013 19:59,Market at 4th,76,355,Subscriber,45
118562,419,12/8/2013 9:58,Mountain View City Hall,27,12/8/2013 10:05,Mountain View Caltrain Station,28,686,Subscriber,38
118714,941,12/8/2013 14:36,San Francisco Caltrain 2 (330 Townsend),69,12/8/2013 14:51,Powell at Post (Union Square),71,608,Subscriber,38
118715,905,12/8/2013 14:36,San Francisco Caltrain 2 (330 Townsend),69,12/8/2013 14:51,Powell at Post (Union Square),71,438,Subscriber,38
118747,339,12/8/2013 15:32,Powell at Post (Union Square),71,12/8/2013 15:37,Market at 4th,76,520,Subscriber,38
119012,523,12/9/2013 8:10,Market at 4th,76,12/9/2013 8:19,South Van Ness at Market,66,318,Subscriber,38
119019,317,12/9/2013 8:14,Mountain View City Hall,27,12/9/2013 8:20,Mountain View Caltrain Station,28,206,Subscriber,38
119102,365,12/9/2013 8:50,San Francisco Caltrain (Townsend at 4th),70,12/9/2013 8:56,5th at Howard,57,368,Subscriber,38
119370,551,12/9/2013 11:43,Yerba Buena Center of the Arts (3rd @ Howard),68,12/9/2013 11:52,Harry Bridges Plaza (Ferry Building),50,420,Subscriber,38
119427,541,12/9/2013 13:15,Steuart at Market,74,12/9/2013 13:24,Market at 4th,76,292,Subscriber,38
119435,1312,12/9/2013 13:23,MLK Library,11,12/9/2013 13:45,Adobe on Almaden,5,640,Subscriber,38
119706,291,12/9/2013 17:21,Beale at Market,56,12/9/2013 17:26,Embarcadero at Folsom,51,377,Subscriber,38
119785,371,12/9/2013 17:59,Mountain View Caltrain Station,28,12/9/2013 18:05,Mountain View City Hall,27,206,Subscriber,38
119867,546,12/9/2013 18:42,Embarcadero at Folsom,51,12/9/2013 18:51,San Francisco Caltrain 2 (330 Townsend),69,525,Subscriber,38
119875,364,12/9/2013 18:45,5th at Howard,57,12/9/2013 18:51,San Francisco Caltrain 2 (330 Townsend),69,505,Subscriber,38
119975,338,12/9/2013 20:31,Yerba Buena Center of the Arts (3rd @ Howard),68,12/9/2013 20:36,San Francisco Caltrain (Townsend at 4th),70,370,Subscriber,38
120233,364,12/10/2013 8:09,San Francisco Caltrain (Townsend at 4th),70,12/10/2013 8:16,Yerba Buena Center of the Arts (3rd @ Howard),68,341,Subscriber,38
120537,533,12/10/2013 10:43,San Francisco Caltrain 2 (330 Townsend),69,12/10/2013 10:52,Market at 10th,67,601,Subscriber,38
120893,515,12/10/2013 16:49,Market at 10th,67,12/10/2013 16:58,San Francisco Caltrain (Townsend at 4th),70,464,Subscriber,38
120916,280,12/10/2013 17:00,Embarcadero at Bryant,54,12/10/2013 17:04,San Francisco Caltrain 2 (330 Townsend),69,275,Subscriber,38
120958,358,12/10/2013 17:20,Beale at Market,56,12/10/2013 17:26,Embarcadero at Folsom,51,515,Subscriber,38
121024,387,12/10/2013 17:56,Yerba Buena Center of the Arts (3rd @ Howard),68,12/10/2013 18:02,Powell at Post (Union Square),71,447,Subscriber,38
121067,568,12/10/2013 18:12,Powell at Post (Union Square),71,12/10/2013 18:21,San Francisco Caltrain 2 (330 Townsend),69,282,Subscriber,38
121117,594,12/10/2013 18:39,Embarcadero at Folsom,51,12/10/2013 18:48,San Francisco Caltrain (Townsend at 4th),70,363,Subscriber,38
121459,503,12/11/2013 8:03,Market at 4th,76,12/11/2013 8:12,South Van Ness at Market,66,327,Subscriber,42
121481,287,12/11/2013 8:14,Mountain View City Hall,27,12/11/2013 8:19,Mountain View Caltrain Station,28,15,Subscriber,42
121518,738,12/11/2013 8:30,San Jose Diridon Caltrain Station,2,12/11/2013 8:43,SJSU 4th at San Carlos,12,226,Subscriber,42
121553,502,12/11/2013 8:44,San Francisco Caltrain (Townsend at 4th),70,12/11/2013 8:52,Embarcadero at Bryant,54,591,Subscriber,42
121868,1159,12/11/2013 12:24,San Jose City Hall,10,12/11/2013 12:43,Adobe on Almaden,5,175,Subscriber,42
122051,680,12/11/2013 15:49,MLK Library,11,12/11/2013 16:01,San Jose Diridon Caltrain Station,2,65,Subscriber,42
122286,342,12/11/2013 17:56,Embarcadero at Bryant,54,12/11/2013 18:01,San Francisco Caltrain (Townsend at 4th),70,292,Subscriber,42
122307,308,12/11/2013 18:04,Yerba Buena Center of the Arts (3rd @ Howard),68,12/11/2013 18:09,San Francisco Caltrain (Townsend at 4th),70,266,Subscriber,42
122527,260,12/11/2013 22:05,Mountain View Caltrain Station,28,12/11/2013 22:09,Evelyn Park and Ride,30,98,Subscriber,42
122597,184,12/12/2013 7:03,Mountain View City Hall,27,12/12/2013 7:06,Mountain View Caltrain Station,28,59,Subscriber,42
122779,521,12/12/2013 8:26,Market at 4th,76,12/12/2013 8:35,South Van Ness at Market,66,482,Subscriber,42
122830,612,12/12/2013 8:50,San Francisco Caltrain 2 (330 Townsend),69,12/12/2013 9:01,Spear at Folsom,49,320,Subscriber,42
123025,671,12/12/2013 10:07,San Francisco Caltrain 2 (330 Townsend),69,12/12/2013 10:19,Market at 10th,67,488,Subscriber,42
123450,499,12/12/2013 16:40,Market at 10th,67,12/12/2013 16:48,San Francisco Caltrain (Townsend at 4th),70,488,Subscriber,42
123637,383,12/12/2013 17:55,Mountain View Caltrain Station,28,12/12/2013 18:01,Mountain View City Hall,27,55,Subscriber,42
123642,344,12/12/2013 17:56,Yerba Buena Center of the Arts (3rd @ Howard),68,12/12/2013 18:02,San Francisco Caltrain (Townsend at 4th),70,506,Subscriber,42
123660,648,12/12/2013 18:09,Spear at Folsom,49,12/12/2013 18:20,San Francisco Caltrain 2 (330 Townsend),69,425,Subscriber,42
124018,187,12/13/2013 7:56,Mountain View City Hall,27,12/13/2013 8:00,Mountain View Caltrain Station,28,55,Subscriber,44
124233,371,12/13/2013 9:18,San Francisco Caltrain (Townsend at 4th),70,12/13/2013 9:25,Yerba Buena Center of the Arts (3rd @ Howard),68,343,Subscriber,44
124325,601,12/13/2013 10:14,San Francisco Caltrain (Townsend at 4th),70,12/13/2013 10:24,Market at 10th,67,310,Subscriber,44
124571,374,12/13/2013 13:27,Yerba Buena Center of the Arts (3rd @ Howard),68,12/13/2013 13:33,Civic Center BART (7th at Market),72,504,Subscriber,44
124623,189,12/13/2013 14:00,Powell Street BART,39,12/13/2013 14:03,Market at 4th,76,401,Subscriber,44
124758,486,12/13/2013 15:54,Market at 10th,67,12/13/2013 16:02,San Francisco Caltrain (Townsend at 4th),70,310,Subscriber,44
124896,455,12/13/2013 17:01,Yerba Buena Center of the Arts (3rd @ Howard),68,12/13/2013 17:08,San Francisco Caltrain (Townsend at 4th),70,317,Subscriber,44
124900,424,12/13/2013 17:02,Yerba Buena Center of the Arts (3rd @ Howard),68,12/13/2013 17:09,San Francisco Caltrain (Townsend at 4th),70,332,Subscriber,44
124958,1131,12/13/2013 17:29,San Jose Diridon Caltrain Station,2,12/13/2013 17:48,MLK Library,11,99,Subscriber,44
124962,273,12/13/2013 17:31,Beale at Market,56,12/13/2013 17:36,Embarcadero at Folsom,51,388,Subscriber,44
125020,174,12/13/2013 17:56,MLK Library,11,12/13/2013 17:59,Paseo de San Antonio,7,99,Subscriber,44
125021,205,12/13/2013 17:56,MLK Library,11,12/13/2013 17:59,Paseo de San Antonio,7,651,Subscriber,44
125025,242,12/13/2013 17:57,Mountain View Caltrain Station,28,12/13/2013 18:01,Mountain View City Hall,27,693,Subscriber,44
125091,718,12/13/2013 18:36,Embarcadero at Folsom,51,12/13/2013 18:48,San Francisco Caltrain 2 (330 Townsend),69,368,Subscriber,44
125215,389,12/13/2013 20:17,San Pedro Square,6,12/13/2013 20:23,San Jose Diridon Caltrain Station,2,704,Subscriber,44
125216,364,12/13/2013 20:17,San Pedro Square,6,12/13/2013 20:23,San Jose Diridon Caltrain Station,2,127,Subscriber,44
